,Unnamed: 0,ac_adapter,audio_ports,backlit_keyboard,battery,bluetooth,brand,card_reader,color,color_gamut,core_name,cpu,cpu_l3_cache,cpu_speed,cpu_type,date_first_available,dimensions_(w_x_d_h),display_type,gpu/vpu,graphic_type,graphics_card,hdd,hdmi,keyboard,lcd_features,memory,memory_slot_(available),memory_slot_(total),memory_spec,model,number_of_cores,operating_system,optical_drive_type,other_features,panel,part_number,price,resolution,screen,screen_size,series,ssd,storage,storage_spec,style,touchscreen,turbo_frequency,type,usage,usb,video_memory,webcam,weight,wide_screen_support,wifi_generation,wlan,audio,battery_life,ethernet,lan,max_memory_supported,memory_speed,speaker,thunderbolt,optical_drive_spec,touchpad,package_content,parts,pointing_stick,communication,labor,package_type,memory_type,refresh_rate,virtual_reality_ready,optical_drive,other_port,smart_cache,docking_connector,video_port,software_included,service,chipset,cpu_support,accidental_damage_warranty,cpu_l2_cache,tech,hdd_interface,hdd_rpm,bezel_design,thunderbolt_3,optical_drive_interface,nfc_supported,laptop_name,graphics_card_score,cpu_score,cpu_type_speed,ram,storage_score,hdd_score,resolution_score,screen_size_score
1721,1721,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.2,hp,Yes,Silver,,,,8MB Cache,1.80GHz,AMD Ryzen 7 5000 Series,"November 08, 2021",,,AMD Radeon Graphics,Integrated Card,,,1 x HDMI,Standard,,16GB,,,,,,Windows 11 Home,No,,,,128737.6,1920 x 1080,,"15.6""",Pavilion - 15z-eh100,256 GB,,256GB PCIe SSD,Standard,No,4.3 GHz,work_business,,,,Yes,,,,802.11ax  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,Pavilion - 15z-eh100,2500.0,16380.0,AMD Ryzen 7 5000 Series 1.80GHz,16.0,256.0,,2073600,15.6
1722,1722,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 4.2,hp,Yes,Silver,,,,8MB Cache,2.40GHz,Intel Core i5 11th Gen,"November 08, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Full Size (10 Key),,16GB,,,,,,Windows 11 Home,No,,,,131676.80000000002,1920 x 1080,,"15.6""",15t,256 GB,,256GB SATA SSD,Standard,No,4.2 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,15t,2831.0,10175.0,Intel Core i5 11th Gen 2.40GHz,16.0,256.0,,2073600,15.6
1723,1723,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 4.2,hp,SDXC,Silver,,,,12MB Cache,2.80GHz,Intel Core i7 11th Gen,"November 08, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Standard,,32GB,,,,,,Windows 11 Pro,No,,,,212787.2,1366 x 768,,"15.6""",15t-dw HD,512 GB,,512GB SATA SSD,Standard,Yes,4.7 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,15t-dw HD,2831.0,10632.0,Intel Core i7 11th Gen 2.80GHz,32.0,512.0,,1049088,15.6
1724,1724,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.2,hp,Yes,Silver,,,,8MB Cache,1.80GHz,AMD Ryzen 7 5000 Series,"November 08, 2021",,,AMD Radeon Graphics,Integrated Card,,,1 x HDMI,Standard,,32GB,,,,,,Windows 11 Pro,No,,,,236121.6,1920 x 1080,,"15.6""",Pavilion - 15z-eh100,1 TB,,1TB SATA SSD,Standard,No,4.3 GHz,work_business,,,,Yes,,,,802.11ax  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,Pavilion - 15z-eh100,2500.0,16380.0,AMD Ryzen 7 5000 Series 1.80GHz,32.0,1024.0,,2073600,15.6
1725,1725,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 5.0,hp,No,Silver,,,,8MB Cache,2.40GHz,Intel Core i5 11th Gen,"November 08, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Full Size (10 Key),,8GB,,,,,,Windows 11 Home,No,,,,115921.6,1600 x 900,,"17.3""",17t-ch000,256 GB,,256GB PCIe SSD,Standard,Yes,4.2 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,17t-ch000,2831.0,10175.0,Intel Core i5 11th Gen 2.40GHz,8.0,256.0,,1440000,17.3
1726,1726,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 4.2,hp,SDXC,Silver,,,,12MB Cache,2.80GHz,Intel Core i7 11th Gen,"November 08, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Standard,,64GB,,,,,,Windows 11 Home,No,,,,256212.8,1366 x 768,,"15.6""",15t-dw HD,512 GB,,512GB SATA SSD,Standard,Yes,4.7 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,15t-dw HD,2831.0,10632.0,Intel Core i7 11th Gen 2.80GHz,64.0,512.0,,1049088,15.6
1727,1727,"120W AC AdapterOutput: 19V DC, 6.3A, 120WInput: 100~240V AC 50/60Hz universal",1 x 3.5mm Combo Audio Jack,Backlit,"63WHrs, 3S1P, 3-cell Li-ion",Bluetooth 4.2 (Dual band) 2x2,asus,Micro SD,Quiet Blue,100% DCI-P3,,AMD Ryzen 7 5800H 3.20 GHz,16 MB,5800 H (3.20GHz),AMD Ryzen 7 5000 Series,"November 08, 2021","14.17"" x 9.26"" x 0.77""",Full HD,NVIDIA GeForce RTX 3050 Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Laptop GPU,,1 x HDMI 1.4,Backlit Chiclet Keyboard with Num-key,"OLED 400 nits, Glossy display, 100% DCI-P3, Pantone Validated",16GB,,,16 GB onboard,M3500QC-DB71,8-core Processor,Windows 10 Home 64-bit,No,BIOS Booting User Password ProtectionTrusted Platform Module (Firmware TPM)Fingerprint sensor integrated with Power Key,OLED,90NB0UT2-M02440,171244.80000000002,1920 x 1080,"15.6"" OLED","15.6""",VivoBook Pro,512 GB PCIe,512 GB M.2 NVMe PCIe 3.0 SSD,,Standard,No,Up to 4.40 GHz,home_personal,,1 x USB 3.2 Gen 1 Type-A1 x USB 3.2 Gen 1 Type-C2 x USB 2.0 Type-A,4GB,"720p HD camera, With privacy shutter",3.64 lbs.,Yes,Wi-Fi 5,802.11ac  Wireless LAN,Built-in array microphoneharman/kardon (Mainstream),,,,,,Built-in speaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VivoBook Pro M3500QC-DB71,9097.0,21653.0,AMD Ryzen 7 5000 Series 5800 H (3.20GHz),16.0,512.0,,2073600,15.6
1728,1728,230-watt AC Adapter,,Backlit,,Bluetooth 5.1,msi,SD (XC/HC),Core Black,,Comet Lake,Intel Core i7-10875H 2.30 GHz,16 MB,10875 H (2.30GHz),Intel Core i7 10th Gen,"November 05, 2021","14.09"" x 10.51"" x 0.92""",Full HD,NVIDIA GeForce RTX 3070 Laptop GPU,Dedicated Card,"NVIDIA GeForce RTX 3070 Laptop GPUUp to 1660MHz Boost Clock, 130W Maximum Graphics Power with Dynamic Boost",,HDMI (supports 4K @ 60Hz),Steel Series per-Key RGB with Anti-Ghost key,Anti-Glare Wide View Angle 240 Hz 3 ms,32GB,,,16 GB x 2,GP66 Leopard 10UG-218,8-core Processor,Windows 10 Pro 64-bit,No,,,,263235.2,1920 x 1080,"15.6"" 240 Hz","15.6""",GP Series,1 TB NVMe,1 TB NVMe SSD,,Standard,No,,gaming,Consumer,3 x USB 3.2 Gen 1 Type-A1 x USB 3.2 Gen 2 Type-C with DP1.4,8GB,720p HD Webcam,5.25 lbs.,Yes,Wi-Fi 6,Intel Wi-Fi 6 AX201 (2x2 ax),Nahimic 3 / Hi-Res Audio,,,Intel KTI225V,,DDR4 3200,Speakers 2W x 2,,,,,,,,,,,240 Hz,Yes,,,,,,,,Intel HM470,,,,,,,,,,,GP Series GP66 Leopard 10UG-218,14736.0,15518.0,Intel Core i7 10th Gen 10875 H (2.30GHz),32.0,1024.0,,2073600,15.6
1729,1729,230W Slim,1 x Headphone/Microphone Combo Jack,Backlit,4 cell (99.9Whr) Li-Polymer,Bluetooth 5.2,msi,,Core Black,,Tiger Lake,Intel Core i7-10750H 2.60 GHz,12 MB,10750 H (2.60GHz),Intel Core i7 10th Gen,"November 05, 2021","14.17"" x 9.65"" x 0.71""",Full HD,NVIDIA GeForce RTX 3080 Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3080 Laptop GPUGPU Boost Clock 1365MHzMax GPU Power with Dynamic Boost 95W,,1 x HDMI (4K @ 60Hz),Steel Series per-Key RGB with Anti-Ghost key (84 Key),Anti-Glare Wide View Angle 300 Hz 3 ms,32GB,0.0,2.0,16 GB x 2,GS66 Stealth 10UH-603,6-core Processor,Windows 10 Multi-language / Free upgrade to Windows 11,No,,,,390492.8000000001,1920 x 1080,"15.6"" 300 Hz","15.6""",GS Series,1 TB NVMe,1 TB NVMe SSD,,Thin and Light,No,,gaming,Consumer,1 x USB 3.2 Type-C / 3 x USB 3.2 Gen 2 Type-A,16GB,IR 720p HD Webcam,4.63 lbs.,Yes,Wi-Fi 6E,Intel Wi-Fi 6E AX210 (2x2),,,1 x RJ-45 (2.5Gbps),Killer LAN E3100,64 GB,DDR4 3200,2 x Dynaudio 2W Speakers,1 x Thunderbolt 3 with PD charge,,Silky Glass Touchpad,,,,,,,,300 Hz,Yes,,,,,,,,Intel HM470,,,,,,,,,,,GS Series GS66 Stealth 10UH-603,16396.0,12451.0,Intel Core i7 10th Gen 10750 H (2.60GHz),32.0,1024.0,,2073600,15.6
1730,1730,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.1,lenovo,Yes,Black,,,,16MB Cache,2.40GHz,Intel Core i9 10th Gen,"November 09, 2021",,,NVIDIA Quadro RTX 3000,Dedicated Card,,,1 x HDMI,Standard,,64GB,,,,,,Windows 11 Pro,No,,,,469790.4,3840 x 2160,,"17.3""",ThinkPad P17,1 TB,,1TB PCIe SSD,Standard,No,5.3 GHz,work_business,,,,Yes,,,,Wi-Fi 6 AX201,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,ThinkPad P17,11239.0,16210.0,Intel Core i9 10th Gen 2.40GHz,64.0,1024.0,,8294400,17.3
1731,1731,65-watt AC Adapter,Mic-in/Headphone-out Combo,Backlit,3 cell (52Whr) Li-Polymer,Bluetooth 5.1 (2x2),msi,Micro SD,Carbon Gray,45% NTSC,Tiger Lake,Intel Core i7-1195G7 2.90 GHz,12 MB,1195G7 (2.90GHz),Intel Core i7 11th Gen,"November 04, 2021","14.05"" x 9.20"" x 0.67""",Full HD,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,1 x HDMI (4K @ 30Hz),White backlight 84 Key,IPS-Level 60 Hz 45% NTSC Thin Bezel,8GB,1.0,2.0,8 GB x 1,Modern 15 A11MU-652,Quad-core Processor,Windows 10 Home 64-bit,No,,IPS,,158270.40000000002,1920 x 1080,"15.6"" IPS","15.6""",,1 TB NVMe,1 TB NVMe SSD,,Thin and Light,No,Up to 5.00 GHz,home_personal,Business,1 x USB 3.2 Gen 2 Type-C2 x USB 3.2 Gen 2 Type-A1 x USB 2.0,Shared system memory,720p HD Webcam,3.52 lbs.,Yes,Wi-Fi 6,Intel Harrison Peak (2x2 802.11 ax),,,,,64 GB,DDR4 2666,Speakers 2W x 2,,,Multi Touch,,,,,,,,,,,,,,,,,,,,,,,,Thin,,,,Modern 15 A11MU-652,2831.0,11631.0,Intel Core i7 11th Gen 1195G7 (2.90GHz),8.0,1024.0,,2073600,15.6
1732,1732,,3.5 mm headphone jack,Backlit,"47.4 Wh (Nominal), 45.8 Wh (Min)",Bluetooth 5.0,microsoft,,Matte Black with metal palm rest,,Tiger Lake,Intel Core i7-1185G7 3.00 GHz,12 MB,1185G7 (3.00GHz),Intel Core i7 11th Gen,"November 04, 2021","12.10"" x 8.80"" x 0.57""",PixelSense Display,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,No,"Activation: Moving keysLayout: QWERTY, full row of function keys (F1 – F12)Windows key and dedicated buttons for media controls, screen brightness",201 PPIAspect ratio: 3:2,16 GB LPDDR4X,,,,5EB-00001,Quad-core Processor,Windows 10 Home 64-bit,,Security: TPM 2.0 chip for enterprise security and BitLocker supportEnterprise-grade protection with Windows Hello face sign-inSensors:Ambient light sensor,,,270603.2,2256 x 1504,"13.5"" PixelSense Touchscreen","13.5""",Surface Laptop 4,512 GB,512 GB Removable SSD,,Thin and Light,10 point multi-touch,Up to 4.80 GHz,home_personal,Consumer,1 x USB-C1 x USB-A,Shared system memory,Windows Hello face authentication camera (front-facing)720p HD f2.0 camera (front-facing),2.84 lbs.,,Wi-Fi 6,Wi-Fi 6: 802.11ax compatible,Dual far-field Studio Mics,Up to 17 hours of battery life (for typical device usage),,,,,Omnisonic Speakers with Dolby Atmos,,,,Power SupplyQuick Start GuideSafety and warranty documents,1 Year,,,,,,,,,1 x Surface Connect port,,,,,,,,,,,,,,,,,Surface Laptop 4 5EB-00001,2831.0,11018.0,Intel Core i7 11th Gen 1185G7 (3.00GHz),16.0,512.0,,3393024,13.5
1733,1733,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 5.0,lenovo,No,Black,,,,8MB Cache,2.40GHz,Intel Core i5 11th Gen,"October 06, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Standard,,16GB,,,,,,Windows 10 Pro,No,,,,150131.2,1920 x 1080,,"15.6""",ThinkPad E15 Gen 2,256 GB,,256GB PCIe SSD,Standard,No,4.2 GHz,work_business,,,,Yes,,,,Wi-Fi 6 AX201,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,ThinkPad E15 Gen 2,2831.0,10175.0,Intel Core i5 11th Gen 2.40GHz,16.0,256.0,,2073600,15.6
1734,1734,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 5.0,lenovo,Yes,Blue,,,,6MB Cache,1.00GHz,Intel Core i5 10th Gen,"November 03, 2021",,,Intel UHD Graphics,Integrated Card,,,1 x HDMI,Standard,,8GB,,,,,,Windows 10 Pro,No,,,,157681.6,1600 x 900,,"17.3""",IdeaPad 3 17IIL05,512 GB,,512GB PCIe SSD,Standard,No,3.6 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,IdeaPad 3 17IIL05,1040.0,7798.0,Intel Core i5 10th Gen 1.00GHz,8.0,512.0,,1440000,17.3
1735,1735,,1 x Headphone/Microphone Combo Jack,,3-cell Lithium Ion,Bluetooth 5.0,hp,Micro SD,,45% NTSC,Tiger Lake,Intel Core i7-1165G7 2.80 GHz,12 MB,1165G7 (2.80GHz),Intel Core i7 11th Gen,"January 12, 2021","14.14"" x 9.20"" x 0.78""",Full HD,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,1 x HDMI 1.4b,,"IPS, narrow bezel, anti-glare, 250 nits, 45% NTSC",8GB,,2.0,,28K94UT#ABA,Quad-core Processor,Windows 10 Pro 64-bit,,,IPS,,175228.80000000002,1920 x 1080,"15.6"" IPS","15.6""",ProBook 450 G8,256 GB,256 GB SSD,,Thin and Light,No,Up to 4.70 GHz,home_personal,Business,"3 x USB 3.2 Gen 1 Type-A (1 charging, 1 power)1 x USB 3.2 Gen 2 Type-C (USB Power Delivery, DisplayPort)",Shared system memory,,3.83 lbs.,Yes,Wi-Fi 5,Realtek 802.11a/b/g/n/ac (2x2) Wi-Fi,"Dual stereo speakers, dual array microphone",,,10/100/1000Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ProBook 450 G8 28K94UT#ABA,2831.0,10632.0,Intel Core i7 11th Gen 1165G7 (2.80GHz),8.0,256.0,,2073600,15.6
1736,1736,65-watt AC Adapter,Mic-in/Headphone-out Combo,Backlit,3 cell (39Whr) Li-Polymer,Bluetooth 5.1 (2x2),msi,Micro SD,Carbon Gray,45% NTSC,,AMD Ryzen 5 5500U 2.10 GHz,8 MB,5500U (2.10GHz),AMD Ryzen 5 5000 Series,"November 03, 2021","12.56"" x 8.62"" x 0.67""",Full HD,AMD Radeon Graphics,Integrated Card,AMD Radeon Graphics,,1 x HDMI (4K @ 30Hz),White backlight 84 Key,THIN BEZEL Full HD IPS-Level 60 Hz 45% NTSC,8GB,1.0,2.0,8 GB x 1,Modern 14 B5M-053,6-core Processor,Windows 10 Home 64-bit (Free upgrade to Win 11),No,,IPS,,110742.4,1920 x 1080,"14"" IPS","14.0""",,256 GB NVMe,256 GB NVMe SSD,,Thin and Light,No,Up to 4.00 GHz,work_business,Business,1 x USB 3.2 Gen 2 Type-C 2 x USB 3.2 Gen 2 Type-A,Shared system memory,720p HD Webcam,2.86 lbs.,Yes,Wi-Fi 6,Intel Harrison Peak (2x2 802.11ax),,,,,64 GB,DDR4 3200,Speakers 2W x 2,,,Multi Touch,,,,,,,,,,,,,,,,,,,,,,,,Thin,,,,Modern 14 B5M-053,2500.0,13236.0,AMD Ryzen 5 5000 Series 5500U (2.10GHz),8.0,256.0,,2073600,14.0
